response_1_word_count,response_2_word_count,word_count_prediction_difference,response_1_valence,response_2_valence,valence_prediction_difference,response_1_arousal,response_2_arousal,arousal_prediction_difference,response_1_dominance,response_2_dominance,dominance_prediction_difference,response_1_concreteness,response_2_concreteness,concreteness_prediction_difference,response_1_link_count,response_2_link_count,link_count_prediction_difference
84,193,109,0.875,0.631,-0.244,0.127,0.3125833333333333,0.18558333333333332,0.854,0.11874999999999997,-0.73525,0.8963636363636365,0.8383333333333334,-0.0580303030303031,0,0,0
154,340,186,0.31485714285714284,0.4728709677419355,0.15801382488479265,0.6376,0.867,0.22940000000000005,0.8765000000000001,0.875,-0.0015000000000000568,0.8185,0.8704444444444444,0.05194444444444435,0,0,0
50,108,58,0.676,0.7545,0.0784999999999999,0.0,0.6131666666666666,0.6131666666666666,0.873,1.0,0.127,0.845,0.8597142857142858,0.01471428571428579,0,0,0
96,233,-137,0.9445,0.7512142857142857,0.19328571428571428,0.0,0.7733333333333334,-0.7733333333333334,0.69675,0.91225,-0.21550000000000002,0.7687999999999999,0.8498461538461538,-0.08104615384615388,0,0,0
491,138,-353,0.9112058823529412,0.7125555555555556,-0.1986503267973856,0.7145,0.9390000000000001,0.22450000000000003,0.8712857142857143,0.8618,-0.00948571428571432,0.8335111111111115,0.8400000000000001,0.006488888888888544,2,0,-2
216,221,5,0.7874,0.8999999999999999,0.11259999999999992,0.66775,0.8526666666666667,0.18491666666666673,0.8753333333333333,0.8042727272727273,-0.07106060606060605,0.863,0.84808,-0.014920000000000044,0,0,0
338,356,18,0.48865789473684207,0.5939545454545454,0.10529665071770333,0.75,0.922625,0.17262500000000003,0.75475,0.8593999999999999,0.10464999999999991,0.868,0.8723243243243243,0.00432432432432428,0,1,1
163,69,94,0.723125,0.89125,-0.16812499999999997,0.605,0.0,0.605,0.7258,0.89275,-0.16695000000000004,0.8041538461538459,0.8170000000000001,-0.012846153846154174,0,0,0
352,247,-105,0.4417142857142857,0.47250000000000003,0.030785714285714305,0.81125,0.629,-0.18225000000000002,0.522875,0.9059999999999999,0.38312499999999994,0.88,0.85464,-0.02536000000000005,0,0,0
107,111,4,0.9355,0.9275,-0.008000000000000007,0.25225000000000003,0.858,0.60575,0.9124000000000001,0.9086666666666667,-0.0037333333333333663,0.8203333333333335,0.854,0.03366666666666651,0,0,0
143,87,-56,0.4003333333333334,0.020000000000000018,-0.38033333333333336,0.0,0.39033333333333337,0.39033333333333337,0.695875,0.861,0.16512499999999997,0.8961428571428571,0.8467500000000001,-0.049392857142857016,0,0,0
85,160,75,0.33699999999999997,0.368,0.031000000000000028,0.14800000000000002,0.2768,0.12879999999999997,0.854,0.7906428571428572,-0.06335714285714278,0.9166666666666666,0.8694999999999999,-0.04716666666666669,0,0,0
167,142,25,0.3446666666666667,0.4319090909090909,-0.08724242424242423,0.9159999999999999,0.56475,0.35124999999999995,0.5763333333333334,0.95825,-0.3819166666666667,0.8065,0.8196521739130437,-0.013152173913043685,0,0,0
400,185,215,0.6698999999999999,0.6606666666666666,0.009233333333333316,0.6153333333333333,0.8925,-0.2771666666666667,0.5360714285714285,0.8625714285714285,-0.3265,0.8414545454545455,0.8259999999999998,0.01545454545454561,0,0,0
103,57,46,0.7866666666666666,0.0,0.7866666666666666,0.948,0.948,0.0,0.0,0.868,-0.868,0.856923076923077,0.8280000000000001,0.02892307692307694,0,1,-1
304,107,197,0.679875,0.2918571428571428,0.3880178571428572,0.58135,0.90025,-0.31889999999999996,0.9167272727272726,0.902,0.014727272727272589,0.7994545454545455,0.7824285714285715,0.017025974025974056,0,0,0
204,211,-7,0.68625,0.6121666666666666,0.07408333333333339,0.6405,0.903,-0.26250000000000007,0.870625,0.781125,0.08950000000000002,0.8495333333333333,0.8711578947368421,-0.02162456140350888,0,0,0
201,380,179,0.4077,0.4225333333333333,0.01483333333333331,0.7502,0.6912857142857143,-0.0589142857142857,0.9100625,0.8699999999999999,-0.04006250000000011,0.8200909090909092,0.8393488372093023,0.01925792811839311,1,0,-1
736,587,-149,0.7764615384615384,0.7960454545454545,0.019583916083916075,0.6348750000000001,0.4069375,-0.22793750000000007,0.829,0.8331785714285714,0.004178571428571476,0.8409210526315789,0.862,0.021078947368421086,0,0,0
77,184,-107,0.92975,0.8068571428571429,0.12289285714285703,0.6118333333333333,0.0,0.6118333333333333,0.904,0.873,0.031000000000000028,0.7946000000000001,0.8473333333333333,-0.05273333333333319,0,0,0
377,130,-247,0.5038409090909091,0.305375,-0.19846590909090905,0.4824642857142857,0.9386666666666665,0.45620238095238086,0.743,0.7056,-0.03739999999999999,0.8174098360655737,0.8765,0.05909016393442623,0,0,0
296,141,-155,0.1509375,0.08725,-0.06368750000000001,0.7591818181818182,0.446,-0.3131818181818182,0.704375,0.619,-0.08537499999999998,0.8412820512820514,0.8561428571428572,0.014860805860805848,0,0,0
161,134,-27,0.6802727272727273,0.4925625,-0.18771022727272724,0.13,0.049333333333333396,-0.08066666666666661,0.7444,0.8699999999999999,0.12559999999999993,0.8160000000000002,0.7962222222222222,-0.019777777777778005,0,0,0
77,90,13,0.5405,0.4865,-0.05399999999999999,0.14800000000000002,0.9815,0.8335,0.9085,0.9385,0.030000000000000027,0.8096,0.8577999999999999,0.04819999999999991,0,0,0
496,501,-5,0.4889375,0.7017105263157895,-0.21277302631578943,0.6996666666666667,0.6819090909090909,0.01775757575757575,0.8586666666666667,0.85625,0.0024166666666667336,0.8481886792452831,0.8362857142857142,0.011902964959568885,0,0,0
85,121,36,0.5438571428571429,0.5271818181818182,-0.016675324675324732,0.3888,0.7698571428571428,0.3810571428571428,0.0,0.4965,0.4965,0.8874000000000001,0.8928750000000001,0.005475000000000008,0,0,0
126,306,-180,0.5316363636363636,0.07224999999999998,0.4593863636363636,0.7132499999999999,0.8309,-0.11765000000000003,0.8565,0.7855000000000001,0.07099999999999995,0.7890588235294117,0.8271999999999999,-0.038141176470588234,1,0,1
90,68,22,0.5095000000000001,0.87175,-0.36224999999999996,0.915,0.9390000000000001,-0.02400000000000002,0.853,0.8652500000000001,-0.012250000000000094,0.8294545454545456,0.8653333333333332,-0.03587878787878762,0,0,0
260,58,-202,0.480875,0.9066666666666667,0.42579166666666673,0.4705,0.0,-0.4705,0.9055,0.861,-0.044499999999999984,0.8125,0.821,0.008499999999999952,0,0,0
672,164,508,0.7871724137931033,0.9199999999999999,-0.1328275862068966,0.5596,0.598,-0.03839999999999999,0.6981428571428572,0.6246666666666667,0.07347619047619047,0.84184126984127,0.7868571428571429,0.054984126984127024,1,0,1
454,357,-97,0.5612916666666666,0.497,-0.06429166666666664,0.756,0.06187500000000001,-0.694125,0.7427692307692308,0.8574999999999999,0.11473076923076908,0.8398666666666668,0.8170588235294117,-0.022807843137255035,0,0,0
227,163,-64,0.767,0.5742,-0.19279999999999997,0.931,0.4022,-0.5288,0.905,0.8758333333333332,-0.029166666666666785,0.7946956521739128,0.7931764705882354,-0.0015191815856774316,0,0,0
195,115,-80,0.2992727272727273,0.09300000000000003,-0.20627272727272727,0.885,0.6393333333333333,-0.2456666666666667,0.0,0.885,0.885,0.9039999999999999,0.8919999999999999,-0.01200000000000001,0,0,0
146,148,2,0.899875,0.9159999999999999,0.016124999999999945,0.8901666666666668,0.95775,0.06758333333333322,0.8801,0.7474000000000001,-0.13269999999999993,0.845818181818182,0.8204705882352942,-0.02534759358288785,0,0,0
459,356,103,0.5331935483870968,0.5825,-0.04930645161290326,0.6765833333333333,0.6326666666666667,0.043916666666666604,0.8826428571428573,0.609,0.2736428571428573,0.8402857142857142,0.8293617021276598,0.010924012158054386,0,0,0
447,586,-139,0.26188235294117646,0.36712500000000003,-0.10524264705882358,0.7403666666666666,0.6941,0.04626666666666657,0.7509230769230769,0.8768214285714286,-0.12589835164835173,0.7922564102564102,0.824344827586207,-0.032088417329796726,0,5,-5
94,53,41,0.3436666666666667,0.551,-0.20733333333333337,0.7090000000000001,0.8680000000000001,-0.15900000000000003,0.0,0.0,0.0,0.7825714285714287,0.7822857142857143,0.00028571428571444457,0,0,0
106,154,-48,0.927,0.7767083333333333,0.1502916666666667,0.0,0.0,0.0,0.494,0.8975,-0.40349999999999997,0.8547058823529411,0.8419047619047619,0.01280112044817916,0,0,0
230,128,-102,0.2454230769230769,0.20479999999999998,-0.04062307692307693,0.8719166666666667,0.8825000000000001,0.010583333333333389,0.6918,0.28400000000000003,-0.40779999999999994,0.8107058823529412,0.8106666666666668,-3.9215686274407524e-05,1,0,-1
387,334,53,0.6117954545454545,0.7335384615384615,-0.121743006993007,0.3373333333333334,0.8254375,-0.4881041666666667,0.7795714285714286,0.6892857142857143,0.0902857142857143,0.8370731707317072,0.8547826086956524,-0.017709437963945196,0,0,0
59,74,15,0.896,0.857,-0.039000000000000035,0.0,0.125,0.125,0.8574999999999999,0.87625,0.018750000000000044,0.8595,0.8816363636363637,0.02213636363636362,0,0,0
133,80,-53,0.8072857142857143,0.6875,-0.11978571428571427,0.0,0.0,0.0,0.883,1.0,0.11699999999999999,0.8555555555555556,0.8559999999999999,0.00044444444444424747,0,0,0
835,239,596,0.7372741935483871,0.6586428571428571,0.07863133640553,0.4742142857142857,0.5693333333333334,-0.09511904761904766,0.8525769230769231,0.6179166666666667,0.23466025641025645,0.8194242424242423,0.8650000000000001,-0.045575757575757825,0,0,0
699,139,560,0.637484375,0.907,-0.26951562500000004,0.6801333333333334,0.869,-0.18886666666666663,0.874,0.854,0.020000000000000018,0.8150361445783134,0.8084000000000001,0.006636144578313297,0,0,0
198,469,271,0.46636363636363637,0.6502105263157895,0.1838468899521531,0.0,0.9195,0.9195,0.8767142857142858,0.6936666666666667,-0.18304761904761913,0.8492500000000001,0.8820625,0.03281249999999991,0,0,0
329,535,206,0.7045588235294118,0.7197941176470588,0.015235294117647014,0.320125,0.3426666666666667,0.022541666666666682,0.7458333333333333,0.8787499999999999,0.13291666666666657,0.8627692307692307,0.8783376623376622,0.015568431568431462,0,0,0
62,134,72,0.68425,0.4925625,-0.1916875,0.0,0.049333333333333396,0.049333333333333396,0.869,0.8699999999999999,0.0009999999999998899,0.8210000000000001,0.7962222222222222,-0.0247777777777779,0,0,0
360,152,-208,0.7501,0.7493888888888889,-0.0007111111111111068,0.7455,0.125,-0.6205,0.7833333333333333,0.692625,-0.09070833333333328,0.8268813559322032,0.8365,0.009618644067796778,0,0,0
451,373,-78,0.62314,0.6058461538461538,-0.017293846153846215,0.798142857142857,0.9815,0.183357142857143,0.7017222222222222,0.74303125,0.041309027777777785,0.8130819672131148,0.8151999999999998,0.002118032786885049,0,0,0
297,129,168,0.8122777777777777,0.8456363636363635,-0.033358585858585865,0.15225,0.68475,-0.5325,0.6767916666666667,0.88775,-0.21095833333333336,0.8261578947368422,0.8292800000000001,-0.003122105263157926,0,0,0
375,207,-168,0.656675,0.7376,0.08092500000000002,0.552,0.7166666666666667,0.16466666666666663,0.8123214285714285,0.7827777777777778,-0.029543650793650733,0.835590909090909,0.8591764705882353,0.02358556149732627,2,0,-2
364,127,237,0.46276923076923077,0.5455,-0.08273076923076922,0.563625,0.14800000000000002,0.415625,0.8932777777777778,0.8553999999999999,0.0378777777777779,0.8417647058823529,0.7865,0.05526470588235288,1,0,1
185,159,-26,0.7431818181818182,0.9083,0.16511818181818183,0.061,0.5833333333333334,0.5223333333333333,0.8948,0.903,0.008199999999999985,0.8275757575757575,0.8587692307692308,0.03119347319347332,0,0,0
273,103,170,0.62075,0.06,0.5607500000000001,0.979,0.0,0.979,0.9226666666666667,0.0,0.9226666666666667,0.8171764705882353,0.7886666666666667,0.028509803921568544,0,0,0
144,102,-42,0.5634,0.3298333333333333,-0.2335666666666667,0.896,0.1295,-0.7665,0.853,0.0,-0.853,0.8403750000000001,0.8882000000000001,0.047825000000000006,0,0,0
521,549,-28,0.7185714285714286,0.3840789473684211,0.33449248120300756,0.9219,0.6637142857142857,0.25818571428571435,0.8760454545454546,0.7916875,0.08435795454545458,0.8394509803921569,0.838139534883721,0.0013114455084359822,0,0,0
298,412,114,0.5709166666666666,0.42792857142857144,-0.1429880952380952,0.519375,0.834125,0.31475,0.885,0.6973636363636364,-0.1876363636363636,0.7964324324324323,0.8408387096774194,0.044406277244987025,0,5,5
154,80,-74,0.5372727272727272,0.912,0.3747272727272728,0.865,0.896,0.031000000000000028,0.8646666666666667,0.893,0.02833333333333332,0.8713333333333333,0.8637142857142858,-0.007619047619047525,3,0,-3
382,97,-285,0.826076923076923,0.8927499999999999,0.06667307692307689,0.0,0.5,0.5,0.603,0.8637142857142858,0.2607142857142858,0.8323750000000001,0.862,0.0296249999999999,0,0,0
395,138,-257,0.46405882352941175,0.7125555555555556,0.24849673202614386,0.9106666666666667,0.9390000000000001,0.02833333333333332,0.87825,0.8618,-0.016449999999999965,0.8327567567567569,0.8400000000000001,0.007243243243243214,0,0,0
171,149,22,0.92475,0.7937222222222222,0.13102777777777774,0.0,0.5684,-0.5684,0.8096500000000001,0.50325,0.3064000000000001,0.8190588235294118,0.846,-0.026941176470588135,1,0,1
129,260,131,0.30128571428571427,0.6885,0.38721428571428573,0.0,0.92825,0.92825,0.3645,0.7859,0.42140000000000005,0.8180000000000001,0.8326153846153846,0.014615384615384586,0,6,6
291,143,-148,0.8549285714285715,0.7559,-0.09902857142857147,0.7288,0.896,0.16720000000000002,0.8868928571428571,0.6078333333333333,-0.2790595238095238,0.862235294117647,0.8206666666666668,-0.04156862745098022,0,0,0
406,501,95,0.6864583333333333,0.7017105263157895,0.01525219298245617,0.604625,0.6819090909090909,0.07728409090909094,0.612,0.85625,0.24424999999999997,0.8398888888888889,0.8362857142857142,-0.003603174603174719,0,0,0
238,144,94,0.917625,0.8848,0.03282499999999999,0.9014,0.885,0.01639999999999997,0.852,0.8734999999999999,-0.021499999999999964,0.84425,0.8371999999999998,0.007050000000000112,0,0,0
425,82,-343,0.9004444444444444,0.5976,-0.30284444444444436,0.7606666666666666,0.0,-0.7606666666666666,0.8840333333333333,0.88775,0.0037166666666667014,0.8155652173913043,0.7486666666666667,-0.06689855072463757,0,0,0
187,316,129,0.4147142857142857,0.7113846153846154,0.2966703296703297,0.31300000000000006,0.9815,0.6685,0.9145,0.7465999999999999,-0.16790000000000005,0.8440000000000001,0.8110625,-0.032937500000000064,0,0,0
188,106,-82,0.7418,0.5115000000000001,-0.23029999999999995,0.0,0.9473,0.9473,0.608,0.8038333333333334,0.19583333333333341,0.8165185185185185,0.8156470588235295,-0.0008714596949890296,0,0,0
601,298,303,0.6903333333333334,0.8463571428571428,-0.15602380952380945,0.6211111111111112,0.93875,-0.3176388888888888,0.8950833333333332,0.8915833333333334,0.0034999999999998366,0.8210000000000001,0.8224827586206898,-0.0014827586206896948,0,0,0
222,214,-8,0.434,0.27344444444444443,-0.16055555555555556,0.87625,0.6597500000000001,-0.21649999999999991,0.6570625,0.7298,0.07273750000000001,0.843111111111111,0.8401428571428572,-0.0029682539682538422,0,0,0
74,54,-20,0.91925,0.931125,0.011874999999999969,0.854,0.522,-0.33199999999999996,0.11499999999999999,0.9096666666666666,0.7946666666666666,0.836,0.8375,0.0015000000000000568,0,0,0
223,215,-8,0.7544,0.7045,-0.049899999999999944,0.0,0.6751666666666667,0.6751666666666667,0.853,0.8803333333333334,0.02733333333333343,0.8667826086956522,0.8254285714285714,-0.04135403726708076,0,0,0
60,230,170,0.91025,0.912875,0.0026249999999999885,0.0,0.0,0.0,0.0,0.621,0.621,0.952,0.8689565217391305,-0.08304347826086944,0,0,0
242,298,-56,0.578076923076923,0.4304047619047619,0.14767216117216114,0.45875,0.9192142857142858,-0.46046428571428577,0.8703333333333334,0.8855,-0.01516666666666655,0.8392727272727274,0.8707857142857144,-0.03151298701298699,2,0,2
394,130,264,0.5868125,0.25880000000000003,0.32801249999999993,0.8926000000000001,0.9655,-0.07289999999999996,0.685125,0.499,0.18612499999999998,0.8295319148936166,0.8192631578947368,0.010268756998879747,2,1,1
78,96,18,0.9138333333333333,0.93075,0.01691666666666669,0.0,0.896,0.896,0.855,0.7935714285714286,-0.06142857142857139,0.741,0.8056923076923078,0.06469230769230783,0,0,0
855,453,-402,0.5157258064516129,0.8139130434782609,0.29818723702664796,0.7431041666666667,0.7350000000000001,-0.008104166666666579,0.869448275862069,0.6351315789473684,-0.23431669691470058,0.8579016393442623,0.8108000000000001,-0.04710163934426226,11,0,-11
56,133,77,0.5756,0.696625,0.12102500000000005,0.68275,0.8645,0.18175000000000008,0.8545,0.8645,0.010000000000000009,0.8680000000000002,0.8215,-0.04650000000000021,0,0,0
234,197,37,0.30054545454545456,0.33433333333333337,-0.03378787878787881,0.9764999999999999,0.740875,0.23562499999999997,0.9305000000000001,0.5584,0.3721000000000001,0.8623333333333334,0.9097142857142858,-0.04738095238095241,0,0,0
333,437,104,0.3615238095238096,0.5548947368421053,0.19337092731829575,0.6988571428571428,0.63275,-0.06610714285714281,0.6270625,0.7350454545454546,0.10798295454545459,0.8693846153846155,0.806888888888889,-0.062495726495726545,1,1,0
61,83,22,0.0,0.9189999999999999,0.9189999999999999,0.0,0.0625,0.0625,0.886,0.8795,-0.006500000000000061,0.8976,0.806,-0.0915999999999999,0,0,0
538,193,-345,0.5189107142857143,0.5771,0.05818928571428561,0.47581249999999997,0.7246874999999999,0.24887499999999996,0.745970588235294,0.6738124999999999,-0.07215808823529413,0.8372380952380954,0.8649473684210527,0.02770927318295724,0,0,0
94,259,-165,0.5,0.4002307692307692,0.09976923076923078,0.0,0.9425714285714286,-0.9425714285714286,0.911,0.8623333333333334,0.048666666666666636,0.8324000000000001,0.8559199999999998,-0.023519999999999652,0,0,0
140,74,-66,0.9019999999999999,1.0,0.09800000000000009,0.855,0.884,0.029000000000000026,0.8786666666666667,0.853,-0.025666666666666726,0.817,0.8576,0.04060000000000008,2,0,-2
133,150,-17,0.47131249999999997,0.5588,-0.0874875,0.9245,0.94375,-0.01924999999999999,0.0,0.9206666666666667,-0.9206666666666667,0.9006666666666666,0.8955555555555557,0.005111111111110955,0,0,0
190,143,-47,0.8291111111111111,0.7559,-0.07321111111111112,0.044999999999999984,0.896,0.851,0.858,0.6078333333333333,-0.25016666666666665,0.8343750000000001,0.8206666666666668,-0.013708333333333322,0,0,0
225,81,-144,0.9183333333333332,0.6526666666666667,-0.2656666666666665,0.857,0.854,-0.0030000000000000027,0.5722,0.8539999999999999,0.28179999999999983,0.8543333333333334,0.86625,0.011916666666666575,0,0,0
218,256,38,0.4938571428571429,0.1503181818181818,-0.3435389610389611,0.874,0.629,-0.245,0.8887499999999999,0.4895,-0.39924999999999994,0.7843076923076923,0.8704166666666667,0.08610897435897447,0,0,0
65,78,13,1.0,0.4164,-0.5836,0.0,0.858,0.858,0.8826666666666667,0.854,-0.02866666666666673,0.9064,0.8223999999999998,-0.08400000000000019,0,0,0
159,92,67,0.5746,0.9038,-0.32920000000000005,0.9096666666666666,0.0,0.9096666666666666,0.8640000000000001,0.7178,0.1462000000000001,0.8471428571428572,0.8371999999999999,0.009942857142857253,0,0,0
221,85,-136,0.198,0.8896666666666666,0.6916666666666667,0.7455,0.881,0.13549999999999995,0.7631666666666667,0.0,-0.7631666666666667,0.8175454545454545,0.8038181818181819,-0.013727272727272588,0,0,0
71,162,-91,0.9359999999999999,0.5292857142857142,0.4067142857142857,0.0,0.56475,-0.56475,0.855,0.8941666666666668,-0.039166666666666794,0.8420000000000002,0.8730000000000002,-0.031000000000000028,1,2,-1
92,154,-62,0.933,0.45899999999999996,0.4740000000000001,0.0,0.127,-0.127,0.0,0.852,-0.852,0.8450526315789474,0.8950909090909089,-0.05003827751196155,0,0,0
68,140,72,0.6046666666666667,0.7163999999999999,0.11173333333333324,0.0,0.427,0.427,0.929,0.0,-0.929,0.8013333333333333,0.8366666666666667,0.03533333333333333,0,1,1
375,765,-390,0.5132727272727273,0.686625,-0.17335227272727272,0.29075,0.6185,-0.32775000000000004,0.885,0.8270555555555555,0.057944444444444465,0.8366285714285713,0.8302857142857142,0.0063428571428570946,0,0,0
249,193,-56,0.7349166666666667,0.979,0.24408333333333332,0.34933333333333333,0.9146666666666665,0.5653333333333332,0.9165,0.0,-0.9165,0.8124736842105262,0.8519166666666665,0.03944298245614031,0,0,0
150,55,-95,0.9046666666666667,0.4325,-0.47216666666666673,0.9355,0.9390000000000001,0.0035000000000000586,0.85975,0.0,-0.85975,0.8032,0.839,0.03579999999999994,0,0,0
225,99,126,0.9388333333333334,0.879625,0.05920833333333342,0.426,0.854,-0.428,0.2502,0.852,-0.6018,0.8392173913043478,0.819625,0.019592391304347756,0,0,0
105,126,-21,0.499625,0.3660833333333333,0.13354166666666667,0.94975,0.0,0.94975,0.909,1.0,-0.09099999999999997,0.8263999999999999,0.8669090909090911,-0.04050909090909116,0,1,-1
230,98,132,0.8999999999999999,0.2878571428571428,0.6121428571428571,0.6648333333333334,0.46016666666666667,0.20466666666666672,0.7093076923076923,0.119,0.5903076923076923,0.7841818181818183,0.8242,-0.04001818181818173,4,0,4
95,76,-19,0.8894,0.87775,-0.011649999999999938,0.0,0.0,0.0,0.8560000000000001,0.8554999999999999,-0.000500000000000167,0.8776470588235294,0.854153846153846,-0.023493212669683405,0,0,0
168,117,-51,0.878,0.89775,0.019750000000000045,0.38866666666666666,0.855,0.4663333333333333,0.865,0.889,0.02400000000000002,0.8258181818181818,0.8422352941176472,0.01641711229946541,0,0,0
236,100,-136,0.7399444444444444,0.5822,-0.15774444444444435,0.13933333333333336,0.135,-0.004333333333333356,0.7263333333333333,0.5619999999999999,-0.16433333333333333,0.8733333333333334,0.8701818181818183,-0.0031515151515151274,1,0,-1
104,112,8,0.0,0.694,0.694,0.6819999999999999,0.639,-0.04299999999999993,0.9824999999999999,0.87175,-0.1107499999999999,0.823875,0.8191428571428572,-0.004732142857142851,0,0,0
181,103,-78,0.8988333333333334,0.479,-0.4198333333333334,0.30733333333333335,0.47050000000000003,0.16316666666666668,0.67875,0.11499999999999999,-0.56375,0.854875,0.8899999999999999,0.03512499999999985,1,1,0
389,78,-311,0.550625,0.48458333333333337,-0.06604166666666667,0.08200000000000002,0.9815,0.8995,0.5340625,0.9279999999999999,0.39393749999999994,0.8699166666666667,0.8949999999999999,0.025083333333333235,0,0,0
126,108,18,0.9814,0.9363333333333334,0.0450666666666667,0.07400000000000001,0.0,0.07400000000000001,0.908875,0.807875,0.10099999999999998,0.8414999999999999,0.8482857142857142,-0.006785714285714284,0,0,0
309,127,182,0.8435454545454546,0.889,-0.045454545454545414,0.0,0.5025,-0.5025,0.8897727272727272,0.675875,0.21389772727272716,0.8357857142857142,0.8491428571428571,-0.013357142857142845,0,0,0
85,187,102,0.5904545454545455,0.3569,-0.23355454545454546,0.9315,0.9315,0.0,0.8612,0.6916875,-0.16951249999999995,0.8792,0.8869411764705882,0.007741176470588251,0,1,1
103,88,-15,0.4475,0.6145,0.16700000000000004,0.892,0.0,-0.892,0.52125,0.8745,0.35325000000000006,0.8515,0.8791428571428572,0.02764285714285719,0,0,0
470,237,-233,0.5631578947368421,0.5933,0.03014210526315797,0.26749999999999996,0.7713,0.5038,0.7346999999999999,0.9139999999999999,0.17930000000000001,0.8306153846153845,0.8216969696969697,-0.00891841491841483,0,0,0
68,106,38,0.43300000000000005,0.11800000000000005,-0.315,0.7522,0.7626,0.010399999999999965,0.882,0.4935,-0.3885,0.9040000000000002,0.8422857142857142,-0.061714285714286055,1,0,-1
125,108,17,0.5648571428571428,0.6534285714285715,-0.08857142857142863,0.0,0.0,0.0,0.9033333333333333,0.136,0.7673333333333333,0.8476666666666667,0.8555384615384617,-0.007871794871795013,0,0,0
218,219,1,0.24341666666666667,0.6005714285714285,0.35715476190476186,0.5702,0.9069166666666666,0.33671666666666655,0.9385,0.9119999999999999,-0.02650000000000008,0.8394285714285715,0.8486222222222222,0.009193650793650643,0,0,0
962,794,-168,0.7798571428571429,0.7360476190476191,-0.043809523809523854,0.71402,0.5678846153846153,-0.14613538461538467,0.892,0.7880555555555555,-0.1039444444444445,0.8348333333333334,0.8788787878787879,0.0440454545454545,1,0,-1
202,85,-117,0.80225,0.9139999999999999,0.1117499999999999,0.7796875,0.0,-0.7796875,0.7806875,0.852,0.0713125,0.8417647058823529,0.8704999999999999,0.02873529411764708,0,0,0
216,117,99,0.5397142857142857,0.89,-0.3502857142857143,0.0,0.125,-0.125,0.8687499999999999,0.8859999999999999,-0.017249999999999988,0.8026666666666666,0.8557142857142859,-0.05304761904761923,0,0,0
80,146,-66,0.6822,0.7581666666666667,-0.07596666666666663,0.9815,0.50125,0.48025000000000007,0.9345,0.9299999999999999,0.0045000000000000595,0.8096363636363637,0.8415238095238093,-0.03188744588744563,0,0,0
121,254,133,0.7295,0.7955833333333333,0.06608333333333327,0.0,0.6265,0.6265,0.905,0.791,-0.11399999999999999,0.8235714285714284,0.8089166666666667,-0.01465476190476167,0,1,1
288,224,-64,0.6996249999999999,0.615,-0.08462499999999995,0.5365,0.9410000000000001,0.4045000000000001,0.8269583333333332,0.7143181818181819,-0.11264015151515139,0.813185185185185,0.8025882352941176,-0.010596949891067409,2,0,-2
143,124,-19,0.9237500000000001,0.7546666666666666,-0.16908333333333347,0.47775,0.854,0.37625,0.854,0.9046666666666667,0.05066666666666675,0.834,0.8480000000000001,0.014000000000000123,0,0,0
494,115,379,0.86862,0.929,-0.0603800000000001,0.72125,0.7342,-0.012950000000000017,0.7461904761904763,0.9285,-0.1823095238095237,0.8494915254237287,0.8424285714285714,0.007062953995157328,0,0,0
877,129,-748,0.6675,0.4338181818181818,-0.23368181818181816,0.8037222222222222,0.9510000000000001,0.14727777777777784,0.5246875,0.86825,0.3435625,0.821047619047619,0.8257142857142856,0.004666666666666597,0,0,0
344,183,-161,0.8372142857142857,0.2062857142857143,-0.6309285714285714,0.599,0.854,0.255,0.9217777777777778,0.9117500000000001,-0.010027777777777747,0.8463157894736841,0.8552000000000001,0.008884210526315939,0,0,0
87,305,218,0.5644,0.5097368421052632,-0.05466315789473686,0.0,0.7680714285714285,0.7680714285714285,0.8534999999999999,0.7932222222222223,-0.06027777777777765,0.8121333333333335,0.8374666666666667,0.025333333333333208,0,1,1
74,52,-22,0.906,0.87875,-0.027249999999999996,0.0,0.0,0.0,0.861,0.8665,0.00550000000000006,0.8043333333333335,0.7766666666666667,-0.027666666666666728,0,0,0
697,228,-469,0.7607837837837836,0.7754166666666666,0.014632882882883003,0.24954545454545457,0.522,0.27245454545454545,0.8017727272727273,0.8745,0.07272727272727275,0.852803738317757,0.843,-0.00980373831775705,0,0,0
56,74,18,0.0,0.857,0.857,0.0,0.125,0.125,0.0,0.87625,0.87625,0.9191428571428572,0.8816363636363637,-0.03750649350649349,0,0,0
115,201,86,0.9084000000000001,0.44471428571428573,-0.46368571428571437,0.0,0.0,0.0,0.4789375,0.7433333333333333,0.2643958333333333,0.8184999999999999,0.8532857142857141,0.0347857142857142,0,0,0
401,215,-186,0.5109565217391304,0.8471428571428571,0.33618633540372667,0.7495833333333333,0.5826666666666667,-0.1669166666666666,0.8686666666666667,0.8933333333333333,0.024666666666666615,0.8352972972972973,0.8751111111111112,0.03981381381381388,0,3,3
101,150,-49,0.9470000000000001,0.621,0.32600000000000007,0.6466666666666667,0.0,0.6466666666666667,0.868,0.0,0.868,0.81952,0.8353636363636364,-0.015843636363636393,0,0,0
72,133,-61,0.9585,0.8855,0.07300000000000006,0.0,0.0,0.0,0.0,0.9061666666666668,-0.9061666666666668,0.728,0.8187500000000001,-0.09075000000000011,0,0,0
162,115,47,0.9193125,0.8561666666666667,0.06314583333333323,0.3403333333333334,0.889,-0.5486666666666666,0.296,0.7192000000000001,-0.4232000000000001,0.8015714285714287,0.8509333333333333,-0.04936190476190461,0,0,0
